i,Pref[i],Char[i],Used[i]
10887,8646,65,1
10888,9889,68,1
10889,1403,82,1
10890,3938,75,2
10891,1022,71,1
10892,74,46,1
10893,1812,84,1
10894,9482,83,1
10895,10275,32,1
10896,9369,79,1
10897,1401,76,1
10898,79,13,2
10899,9515,73,2
10900,76,75,1
10901,10747,73,1
10902,2468,58,1
10903,9557,32,2
10904,9764,47,1
10905,50,92,1
10906,9762,92,2
10907,10906,45,1
10908,10109,13,1
10909,10542,65,1
10910,7926,73,1
10911,9341,89,1
10912,774,89,1
10913,9322,34,1
10914,37,82,1
10915,10890,69,1
10916,72,34,1
10917,7378,73,1
10918,9527,66,1
10919,1406,67,1
10920,9472,78,1
10921,9368,70,2
10922,9147,84,1
10923,1422,32,3
10924,568,67,1
10925,3242,79,1
10926,9459,32,1
10927,9805,73,1
10928,9192,44,1
10929,833,72,1
10930,751,80,1
10931,9643,71,1
10932,6175,84,2
10933,10300,13,1
10934,260,67,1
10935,10360,66,2
10936,6085,78,2
10937,9319,68,1
10938,10259,73,3
10939,9302,32,1
10940,10263,69,1
10941,10337,78,1
10942,10217,32,1
10943,10401,76,2
10944,876,71,1
10945,74,73,3
10946,9609,32,1
10947,10679,72,1
10948,9496,82,1
10949,10038,84,1
10950,1419,67,2
10951,10935,73,1
10952,762,65,1
10953,10573,79,2
10954,9114,46,1
10955,10605,13,1
10956,10491,89,1
10957,10598,65,2
10958,9203,66,1
10959,9327,69,1
10960,9870,75,1
10961,9404,79,2
10962,10613,32,1
10963,7081,87,1
10964,10486,75,1
10965,9084,70,2
10966,10518,84,1
10967,1419,83,2
10968,9222,77,2
10969,6088,84,5
10970,9362,77,1
10971,10361,44,1
10972,9415,85,1
10973,9105,32,2
10974,10262,78,1
10975,3930,86,1
10976,9437,89,1
10977,774,82,1
10978,10383,73,1
10979,9108,66,1
10980,10702,44,1
10981,9801,10,1
10982,10872,87,1
10983,10563,68,2
10984,1403,83,1
10985,10523,71,1
10986,10525,84,1
10987,1419,76,1
10988,10384,82,1
10989,85,78,1
10990,10772,78,2
10991,10000,79,1
10992,755,65,2
10993,9986,85,1
10994,9510,76,1
10995,9292,34,1
10996,9121,73,1
10997,9123,34,1
10998,7378,84,1
10999,10307,79,1
11000,9266,46,1
11001,5269,65,1
11002,766,76,1
11003,10024,69,3
11004,10790,32,1
11005,10159,77,1
11006,7917,69,1
11007,10162,10,1
11008,13,65,3
11009,9286,65,1
11010,386,68,1
11011,3937,69,1
11012,10476,84,1
11013,9218,79,1
11014,9469,82,1
11015,10538,75,1
11016,6883,77,1
11017,9152,72,1
11018,10706,71,3
11019,6175,77,1
11020,9142,69,1
11021,1449,73,1
11022,10774,83,2
11023,9183,82,2
11024,9353,44,1
11025,2311,13,1
11026,9757,78,4
11027,10116,13,1
11028,5323,79,2
11029,755,72,1
11030,10615,73,2
11031,10792,83,1
11032,10624,10,3
11033,917,71,1
11034,9173,82,2
11035,85,82,1
11036,9107,83,1
11037,10782,32,1
11038,10159,84,1
11039,10777,84,1
11040,9362,86,1
11041,9419,69,1
11042,9928,67,1
11043,9492,82,1
11044,10711,73,1
11045,3596,83,1
11046,10413,32,2
11047,2003,66,1
11048,7961,88,1
11049,91,32,1
11050,638,50,1
11051,1463,13,2
11052,770,75,1
11053,7084,87,1
11054,753,71,1
11055,11034,68,1
11056,9187,83,1
11057,86,44,6
11058,833,78,3
11059,9319,87,2
11060,753,89,1
11061,9250,82,1
11062,10487,44,1
11063,833,49,1
11064,5885,52,1
11065,55,49,2
11066,2265,13,3
11067,11028,85,1
11068,9176,67,1
11069,9992,58,1
11070,5337,69,1
11071,9610,79,1
11072,9114,65,1
11073,9174,82,1
11074,10527,84,1
11075,9362,67,2
11076,7919,32,3
11077,9836,77,1
11078,8254,78,1
11079,9158,32,4
11080,469,88,3
11081,91,67,2
11082,7919,76,1
11083,1448,78,1
11084,10712,66,1
11085,7961,79,1
11086,6882,83,1
11087,11023,79,1
11088,9817,77,1
11089,6088,78,3
11090,9885,82,1
11091,10761,69,1
11092,10028,44,1
11093,1283,73,1
11094,10049,89,2
11095,9322,87,1
11096,10983,32,1
11097,10877,32,1
11098,1413,73,1
11099,7959,32,1
11100,9942,84,1
11101,3998,76,1
11102,6185,71,1
11103,9857,32,1
11104,396,69,1
11105,9335,32,3
11106,783,83,1
11107,9551,83,1
11108,9296,84,1
11109,1599,58,1
11110,10749,32,3
11111,2797,72,1
11112,9531,78,2
11113,9481,69,1
11114,9938,73,1
11115,9934,69,2
11116,9374,69,1
11117,6089,73,2
11118,76,66,2
11119,69,82,2
11120,3938,82,1
11121,3996,13,1
11122,2017,77,1
11123,11089,84,2
11124,9106,32,1
11125,10230,76,1
11126,10024,67,2
11127,9285,84,1
11128,10334,83,2
11129,11046,32,1
11130,800,49,1
11131,5897,53,2
11132,4199,53,1
11133,56,51,1
11134,1182,78,1
11135,1417,82,1
11136,1411,69,1
11137,1449,78,1
11138,9086,66,1
11139,9461,86,1
11140,89,68,1
11141,1727,13,1
11142,2017,70,1
11143,9227,85,1
11144,10231,73,1
11145,6174,44,1
11146,11058,89,1
11147,774,32,1
11148,638,49,2
11149,11131,52,1
11150,7193,10,5
11151,693,65,1
11152,9189,65,1
11153,7926,75,1
11154,10965,79,1
11155,6171,65,1
11156,3939,89,3
11157,9784,78,1
11158,10578,79,1
11159,1410,77,1
11160,9167,79,1
11161,10531,86,1
11162,9888,73,1
11163,1447,65,1
11164,10701,76,1
11165,9342,79,1
11166,9946,72,1
11167,11112,84,1
11168,6091,76,1
11169,859,73,3
11170,11115,78,1
11171,9281,69,1
11172,11117,66,1
11173,11119,65,1
11174,766,89,1
11175,92,46,3
11176,7781,111,1
11177,710,108,4
11178,9047,100,1
11179,3503,114,3
11180,8204,101,1
11181,277,80,4
11182,5790,108,1
11183,6923,40,1
11184,4194,32,1
11185,5794,32,3
11186,4197,48,1
11187,804,45,1
11188,8453,53,3
11189,7794,48,2
11190,8455,10,1
11191,6932,114,1
11192,8925,121,4
11193,5180,121,3
11194,8459,99,3
11195,4211,105,2
11196,7802,10,1
11197,10117,45,4
11198,8463,104,1
11199,6943,97,3
11200,8466,32,3
11201,3681,10,2
11202,7810,32,2
11203,8937,105,1
11204,6948,111,2
11205,8719,97,2
11206,4230,99,2
11207,6952,13,3
11208,7817,32,3
11209,5219,80,4
11210,8945,32,2
11211,5832,100,2
11212,8477,50,2
11213,8949,119,1
11214,7835,101,4
11215,5837,97,2
11216,4249,99,2
11217,8953,109,2
11218,4269,51,2
11219,8484,111,3
11220,8950,97,1
11221,5844,116,3
11222,8957,109,3
11223,8488,46,3
11224,8959,97,8
11225,4390,105,1
11226,8961,32,2
11227,5840,53,2
11228,7840,116,3
11229,5854,103,2
11230,6980,101,2
11231,8966,13,2
11232,4277,46,4
11233,8959,77,3
11234,7847,10,6
11235,5247,46,2
11236,8972,101,2
11237,5866,101,4
11238,6991,32,3
11239,8992,105,3
11240,5255,10,1
11241,8510,46,3
11242,7855,105,3
11243,3777,111,4
11244,5261,46,1
11245,8981,99,3
11246,7000,99,2
11247,4304,49,3
11248,7003,32,3
11249,8518,101,2
11250,7865,101,1
11251,8525,115,4
11252,7867,10,2
11253,4313,32,3
11254,8990,32,3
11255,8524,32,5
11256,11239,101,2
11257,3802,91,4
11258,5281,49,3
11259,7015,32,3
11260,7875,97,3
11261,7017,97,3
11262,7877,80,3
11263,7270,13,2
11264,7020,32,1
11265,7881,97,2
11266,8535,110,3
11267,9002,98,6
11268,8537,52,2
11269,9004,32,2
11270,5906,110,2
11271,7888,111,2
11272,9007,82,2
11273,5910,13,3
11274,7033,46,2
11275,9010,107,2
11276,7894,110,1
11277,9012,13,1
11278,5308,32,3
11279,9015,111,2
11280,8551,110,4
11281,7900,105,2
11282,7046,114,2
11283,9020,66,2
11284,5318,77,4
11285,10646,83,8
11286,7907,10,4
11287,3865,101,1
11288,7055,32,3
11289,7910,120,2
11290,5935,62,2
11291,746,49,1
11292,412,13,6
11293,7191,84,1
11294,10398,73,1
11295,2468,75,1
11296,9084,68,1
11297,10399,69,1
11298,9879,79,1
11299,7962,66,1
11300,69,13,2
11301,7191,61,1
11302,64,61,21
11303,11302,61,18
11304,11303,61,17
11305,11304,61,14
11306,11305,61,12
11307,11304,13,1
11308,5057,78,1
11309,9201,82,1
11310,10331,69,2
11311,9930,83,2
11312,11032,45,2
11313,10109,77,1
11314,9142,67,1
11315,8257,69,1
11316,7929,13,2
11317,10517,73,1
11318,6174,69,1
11319,3598,78,1
11320,8057,73,2
11321,10256,80,1
11322,9178,76,1
11323,10024,83,1
11324,9797,32,1
11325,6453,77,1
11326,9944,69,1
11327,1449,13,3
11328,10517,76,1
11329,6185,80,2
11330,10406,89,1
11331,774,68,1
11332,8644,83,1
11333,86,75,1
11334,9959,10,1
11335,9908,65,1
11336,68,90,1
11337,93,79,1
11338,6171,66,1
11339,9461,65,1
11340,780,13,1
11341,782,70,1
11342,328,114,1
11343,423,116,1
11344,3228,107,1
11345,3711,114,1
11346,2348,117,1
11347,4659,114,1
11348,313,100,1
11349,1131,110,1
11350,961,105,1
11351,523,103,2
11352,702,97,2
11353,3909,32,1
11354,4047,111,1
11355,502,114,1
11356,5731,32,1
11357,5631,108,1
11358,6203,109,1
11359,2363,110,5
11360,1264,111,2
11361,948,110,1
11362,6838,108,3
11363,7235,112,1
11364,1239,108,1
11365,786,115,3
11366,1105,32,2
11367,6376,111,1
11368,2764,105,1
11369,1882,116,1
11370,4831,83,1
11371,6239,114,1
11372,7418,101,1
11373,2507,102,1
11374,5611,102,1
11375,6775,99,1
11376,8748,110,1
11377,1056,114,2
11378,8747,116,3
11379,5941,116,1
11380,332,112,1
11381,1124,111,1
11382,5584,109,1
11383,8270,99,2
11384,572,13,1
11385,5581,110,4
11386,7606,116,1
11387,1820,108,1
11388,5603,32,2
11389,5808,101,1
11390,5670,97,1
11391,714,100,1
11392,8101,32,1
11393,3532,105,1
11394,3894,115,1
11395,7428,104,3
11396,5483,97,1
11397,456,99,3
11398,1523,115,1
11399,5503,116,1
11400,7323,114,1
11401,960,103,2
11402,334,117,1
11403,8858,105,4
11404,8200,13,1
11405,1683,117,2
11406,1481,100,2
11407,2704,32,1
11408,8084,32,1
11409,7239,116,1
11410,4853,32,2
11411,2219,109,1
11412,627,46,1
11413,438,97,1
11414,6022,104,3
11415,4777,105,1
11416,2356,32,3
11417,6459,32,1
11418,2177,97,1
11419,1040,111,1
11420,8098,108,1
11421,402,100,1
11422,468,97,1
11423,964,99,2
11424,4429,116,2
11425,1873,116,1
11426,1805,111,1
11427,4970,32,2
11428,8093,114,4
11429,1075,99,1
11430,2255,102,1
11431,4709,108,2
11432,3516,104,1
11433,2521,105,2
11434,1955,97,2
11435,1145,115,4
11436,3421,108,1
11437,7750,32,1
11438,5942,32,3
11439,4426,105,1
11440,11416,99,1
11441,3684,97,2
11442,1007,46,1
11443,265,67,2
11444,448,97,1
11445,5656,101,2
11446,732,105,2
11447,1220,105,1
11448,5708,111,1
11449,5584,100,1
11450,4457,107,7
11451,6528,105,1
11452,6050,104,1
11453,5483,105,3
11454,2569,116,2
11455,11410,98,1
11456,8344,32,7
11457,965,115,1
11458,8662,110,1
11459,5159,111,2
11460,4638,101,2
11461,6472,110,1
11462,5687,110,1
11463,2875,13,1
11464,1999,114,1
11465,338,115,1
11466,11395,101,2
11467,277,100,3
11468,11450,32,6
11469,4119,115,1
11470,2063,119,1
11471,122,46,1
11472,500,108,1
11473,1978,116,1
11474,905,100,1
11475,11468,115,1
11476,1001,119,1
11477,3255,108,1
11478,2181,98,1
11479,7433,119,1
11480,6269,110,1
11481,1277,111,3
11482,5743,118,1
11483,5492,104,1
11484,1558,118,2
11485,121,121,1
11486,1678,111,1
11487,2982,115,1
11488,5105,32,1
11489,8667,104,2
11490,11453,120,2
11491,4475,114,1
11492,1231,105,1
11493,8886,101,1
11494,479,108,1
11495,1274,116,2
11496,7534,101,1
11497,1121,116,2
11498,5682,117,1
11499,922,104,4
11500,2378,121,1
11501,991,111,2
11502,971,111,2
11503,8404,10,1
11504,13,100,1
11505,6155,32,1
11506,1962,119,4
11507,269,121,1
11508,7531,101,3
11509,1295,119,1
11510,6527,105,2
11511,3186,105,1
11512,11416,100,1
11513,3324,32,2
11514,8068,46,1
11515,1397,84,1
11516,9408,82,1
11517,1082,67,1
11518,10371,78,2
11519,81,58,1
11520,6257,77,1
11521,11285,41,7
11522,10839,32,1
11523,651,104,3
11524,3266,111,1
11525,938,119,1
11526,8182,104,1
11527,8273,32,1
11528,5709,100,1
11529,11468,100,2
11530,11513,115,1
11531,3322,97,1
11532,6636,115,1
11533,444,99,1
11534,3269,111,1
11535,1642,115,3
11536,4987,100,1
11537,11468,116,2
11538,299,114,1
11539,5021,100,2
11540,4101,104,2
11541,440,105,2
11542,291,102,3
11543,1617,46,1
11544,5984,109,1
11545,11383,104,1
11546,8272,101,1
11547,2816,115,1
11548,5424,110,1
11549,11362,32,1
11550,4497,108,1
11551,11365,104,1
11552,308,114,1
11553,2157,111,3
11554,2764,114,1
11555,11378,105,2
11556,4509,119,1
11557,4024,99,1
11558,3103,13,1
11559,4080,100,1
11560,11537,111,1
11561,8835,120,1
11562,7308,111,2
11563,1297,101,3
11564,7238,103,1
11565,3425,98,1
11566,8316,100,1
11567,11529,114,1
11568,290,118,1
11569,630,46,1
11570,1397,45,4
11571,9769,45,8
11572,11571,45,7
11573,1430,13,1
11574,8578,84,1
11575,10689,84,1
11576,9640,69,1
11577,3598,66,1
11578,8261,66,3
11579,11300,10,1
11580,10860,61,1
11581,11306,61,10
11582,11581,61,8
11583,11302,13,1
11584,9543,71,3
11585,3834,69,1
11586,6168,69,2
11587,11311,58,1
11588,4654,45,6
11589,10109,65,1
11590,1083,85,1
11591,9244,73,1
11592,762,85,1
11593,9244,32,5
11594,441,79,2
11595,6177,69,2
11596,11327,10,2
11597,3037,82,1
11598,10711,32,1
11599,11594,87,1
11600,90,68,2
11601,9236,13,1
11602,5782,79,2
11603,6186,66,1
11604,10702,32,2
11605,9195,89,2
11606,92,69,1
11607,9546,68,1
11608,1403,80,1
11609,8059,68,1
11610,9186,69,1
11611,6168,32,4
11612,469,78,3
11613,81,86,1
11614,6669,76,1
11615,11329,69,1
11616,9136,77,1
11617,8254,71,1
11618,74,78,3
11619,10204,73,1
11620,76,85,4
11621,11593,80,1
11622,9178,87,1
11623,11600,69,1
11624,11596,73,1
11625,8643,73,2
11626,8645,32,2
11627,3995,89,1
11628,3997,65,1
11629,10875,13,1
11630,2459,77,1
11631,9113,78,2
11632,10772,85,1
11633,11593,72,1
11634,75,89,1
11635,92,68,1
11636,3937,79,3
11637,82,88,2
11638,6195,68,1
11639,406,40,1
11640,43,73,2
11641,9127,76,1
11642,10024,81,1
11643,9255,68,2
11644,9411,82,1
11645,85,77,1
11646,80,41,1
11647,10431,32,2
11648,4817,32,1
11649,6683,117,3
11650,1896,55,1
11651,4482,37,1
11652,4484,97,1
11653,4006,105,6
11654,4564,32,1
11655,6274,100,3
11656,4499,119,1
11657,5651,50,1
11658,4493,37,1
11659,4484,111,1
11660,3547,114,1
11661,4496,112,1
11662,7744,114,6
11663,313,118,1
11664,5492,119,1
11665,4533,46,2
11666,4744,13,1
11667,5581,100,1
11668,4537,115,1
11669,7118,32,1
11670,4495,111,1
11671,1785,99,1
11672,4542,117,1
11673,4595,44,1
11674,4425,97,1
11675,6724,32,2
11676,11428,121,3
11677,1774,105,1
11678,4547,116,1
11679,376,109,2
11680,6415,114,1
11681,7172,117,1
11682,1771,46,3
11683,6607,99,1
11684,674,117,1
11685,5466,13,1
11686,6361,121,1
11687,1087,116,2
11688,4975,101,1
11689,4554,115,1
11690,8845,116,1
11691,8656,104,1
11692,4559,112,3
11693,115,46,1
11694,6592,105,1
11695,8165,104,1
11696,1585,116,2
11697,4562,117,1
11698,4580,117,2
11699,4571,115,1
11700,6603,114,3
11701,3590,97,1
11702,11653,110,4
11703,4581,109,3
11704,591,13,1
11705,5458,114,1
11706,3124,115,1
11707,444,116,1
11708,8180,114,1
11709,5035,97,1
11710,796,118,1
11711,121,108,2
11712,2843,108,1
11713,6831,101,1
11714,4549,101,1
11715,1534,116,2
11716,6754,115,1
11717,2503,105,1
11718,1058,32,1
11719,7153,32,1
11720,1341,97,1
11721,3974,116,1
11722,1026,121,1
11723,4797,46,1
11724,462,97,3
11725,1271,110,2
11726,4755,117,1
11727,4643,10,3
11728,6734,115,1
11729,350,117,1
11730,6132,116,1
11731,1974,108,1
11732,4761,32,1
11733,4585,110,1
11734,4576,101,1
11735,7768,108,1
11736,4563,110,2
11737,11703,44,1
11738,5719,105,1
11739,1119,104,2
11740,2992,110,2
11741,1277,117,1
11742,4608,98,1
11743,8031,115,1
11744,4987,105,1
11745,337,111,2
11746,3043,97,1
11747,11675,13,1
11748,10440,78,9
11749,10647,13,3
11750,6025,105,1
11751,280,97,3
11752,5412,116,1
11753,11679,112,1
11754,4720,117,1
11755,11682,32,2
11756,8264,110,1
11757,5045,32,2
11758,6367,119,1
11759,4024,103,1
11760,3554,102,3
11761,2297,105,1
11762,6378,32,2
11763,4519,108,1
11764,4521,100,1
11765,3492,112,1
11766,4524,32,1
11767,3363,13,1
11768,6049,108,2
11769,4607,114,1
11770,4544,109,1
11771,8703,104,3
11772,8272,111,1
11773,2547,101,1
11774,377,97,2
11775,1000,108,1
11776,4612,114,1
11777,7324,97,1
11778,1580,117,1
11779,8162,46,1
11780,49,78,1
11781,4076,44,1
11782,4042,104,1
11783,440,101,2
11784,4676,111,1
11785,562,111,1
11786,4446,44,1
11787,2311,83,1
11788,4693,101,1
11789,11715,101,1
11790,3223,97,1
11791,348,101,3
11792,7159,73,1
11793,3038,116,1
11794,905,105,3
11795,291,110,1
11796,4702,108,1
11797,4748,32,1
11798,1155,101,1
11799,1997,104,2
11800,11490,116,1
11801,4853,46,1
11802,5984,111,1
11803,1902,101,1
11804,377,13,1
11805,4860,97,1
11806,11791,114,2
11807,1305,115,1
11808,7218,108,1
11809,3114,32,1
11810,4629,109,1
11811,4754,101,1
11812,4741,117,2
11813,4743,32,1
11814,11506,32,3
11815,6763,101,1
11816,318,97,2
11817,2234,112,1
11818,1980,46,1
11819,10502,101,1
11820,3195,111,1
11821,342,104,1
11822,4123,111,1
11823,5743,109,1
11824,4789,104,1
11825,2999,117,1
11826,4791,114,1
11827,2133,97,1
11828,398,104,1
11829,1070,32,1
11830,2600,116,1
11831,2954,99,1
11832,1523,109,2
11833,931,99,3
11834,1945,115,1
11835,8811,32,1
11836,3775,100,5
11837,8512,99,1
11838,8714,32,1
11839,6459,109,1
11840,4802,117,2
11841,11727,104,1
11842,573,100,5
11843,5405,120,1
11844,4807,101,4
11845,1090,77,1
11846,4474,32,2
11847,4819,101,1
11848,4637,103,1
11849,2893,101,1
11850,4823,32,1
11851,11649,116,2
11852,6158,110,2
11853,1056,101,1
11854,104,113,3
11855,4827,32,1
11856,486,109,2
11857,11359,116,4
11858,1970,98,1
11859,11456,121,1
11860,4833,105,1
11861,932,13,1
11862,2745,97,2
11863,8626,111,1
11864,5106,115,3
11865,6452,104,1
11866,11484,121,1
11867,999,109,1
11868,11857,32,1
11869,3016,111,1
11870,5872,105,1
11871,1931,112,1
11872,8661,101,1
11873,2965,111,1
11874,1618,105,1
11875,8376,32,1
11876,4535,115,2
11877,708,102,1
11878,4844,32,2
11879,1776,10,2
11880,5981,114,1
11881,8894,116,2
11882,2842,105,1
11883,4850,116,1
11884,8808,99,1
11885,593,117,2
11886,1771,44,1
11887,963,98,1
11888,4825,110,1
11889,1056,105,3
11890,4858,32,2
11891,3482,110,1
11892,4862,32,1
11893,11876,101,1
11894,1002,114,1
11895,681,104,1
11896,728,103,1
11897,4870,121,1
11898,383,118,1
11899,4873,97,1
11900,796,108,1
11901,2977,13,1
11902,2943,73,1
11903,4622,100,1
11904,4878,105,1
11905,4624,32,1
11906,1825,107,1
11907,4881,110,1
11908,6363,104,2
11909,3184,112,1
11910,6740,116,1
11911,4886,116,1
11912,925,46,1
11913,4744,121,1
11914,6062,118,1
11915,8207,32,1
11916,4894,112,2
11917,1202,116,1
11918,4897,119,1
11919,5712,32,1
11920,4229,110,2
11921,3430,77,1
11922,4902,48,1
11923,51,48,3
11924,3290,101,1
11925,1255,101,1
11926,8717,111,1
11927,4914,46,2
11928,500,117,2
11929,5674,115,1
11930,7216,110,1
11931,4700,108,1
11932,4933,110,1
11933,3302,116,1
11934,5702,116,1
11935,4733,44,1
11936,1199,114,1
11937,2201,32,1
11938,6367,115,1
11939,2503,13,1
11940,5581,116,2
11941,4431,117,1
11942,1822,32,1
11943,5040,114,1
11944,1112,117,1
11945,1780,111,1
11946,1785,116,2
11947,3372,114,1
11948,11881,97,1
11949,7096,104,1
11950,3266,104,1
11951,4966,99,1
11952,843,97,1
11953,4968,115,1
11954,451,112,1
11955,1394,101,1
11956,4888,32,2
11957,1427,78,1
11958,4647,121,1
11959,11508,32,2
11960,1068,119,1
11961,11510,110,1
11962,2750,101,1
11963,5845,98,1
11964,8292,13,1
11965,8640,45,1
11966,11572,45,6
11967,9769,13,1
11968,10673,32,5
11969,772,84,1
11970,10167,77,1
11971,9113,75,1
11972,9919,66,2
11973,11578,13,2
11974,8578,61,2
11975,11582,61,7
11976,11306,13,1
11977,11584,69,1
11978,11586,78,1
11979,9481,83,3
11980,11312,45,1
11981,8652,10,2
11982,5931,85,1
11983,9712,65,1
11984,766,13,1
11985,8302,79,1
11986,1418,65,1
11987,9552,73,1
11988,11620,77,3
11989,9351,78,1
11990,10772,84,1
11991,9361,69,1
11992,72,40,2
11993,789,65,1
11994,1083,84,1
11995,3898,10,1
11996,3608,77,1
11997,11521,58,6
11998,8788,32,2
11999,8504,120,1
12000,4818,52,1
12001,1175,112,1
12002,8051,32,2
12003,921,114,3
12004,942,97,1
12005,3409,97,1
12006,964,54,1
12007,57,32,8
12008,2230,115,2
12009,6294,108,2
12010,3646,46,1
12011,1372,97,1
12012,1730,111,1
12013,2764,97,1
12014,940,111,1
12015,342,102,1
12016,4760,97,2
12017,5659,32,1
12018,8237,108,1
12019,304,105,2
12020,726,13,1
12021,8044,116,1
12022,1080,44,1
12023,2391,105,1
12024,3467,119,1
12025,11665,32,1
12026,7261,117,1
12027,1660,105,2
12028,3470,99,1
12029,7350,105,1
12030,5415,46,1
12031,4973,101,1
12032,2563,111,1
12033,1737,105,1
12034,726,115,2
12035,5653,100,3
12036,3067,105,1
12037,3794,105,1
12038,291,98,1
12039,1062,100,1
12040,1976,102,1
12041,8348,13,1
12042,1683,97,2
12043,11397,104,2
12044,6750,32,1
12045,1341,102,1
12046,7473,115,1
12047,3131,116,1
12048,4051,109,1
12049,7746,46,2
12050,6570,101,1
12051,7137,117,1
12052,3521,102,1
12053,5647,115,1
12054,484,32,1
12055,3008,116,1
12056,7323,101,1
12057,3577,108,1
12058,5266,32,1
12059,4629,13,1
12060,7619,111,1
12061,8419,46,1
12062,11570,45,3
12063,11966,45,5
12064,9735,13,1
12065,11968,32,4
12066,1500,73,1
12067,9532,76,1
12068,9342,76,1
12069,779,78,1
12070,9368,77,2
12071,1446,78,4
12072,9319,13,1
12073,7288,61,1
12074,11975,61,5
12075,11581,13,1
12076,679,65,2
12077,9117,82,2
12078,9144,76,1
12079,8649,58,1
12080,11588,45,5
12081,11981,54,1
12082,12007,83,1
12083,10612,84,1
12084,87,71,1
12085,10580,78,1
12086,9086,83,2
12087,9797,69,3
12088,9938,83,1
12089,86,40,1
12090,43,66,1
12091,6165,67,1
12092,9150,72,1
12093,751,84,2
12094,9217,89,1
12095,92,80,2
12096,6299,41,1
12097,1478,80,1
12098,9122,69,1
12099,9491,69,1
12100,10708,70,2
12101,9139,67,1
12102,9285,82,9
12103,9348,66,1
12104,7961,65,2
12105,10321,40,1
12106,5830,79,2
12107,10305,32,3
12108,9872,32,1
12109,765,78,1
12110,9481,89,1
12111,10598,79,1
12112,9179,69,1
12113,9136,80,1
12114,8059,67,1
12115,760,65,1
12116,68,71,2
12117,10525,41,1
12118,1478,54,1
12119,12007,82,1
12120,2077,79,1
12121,9138,73,1
12122,9681,78,1
12123,11320,76,1
12124,8649,13,1
12125,4277,32,1
12126,9479,82,1
12127,10487,83,1
12128,10413,54,1
12129,12007,67,1
12130,12102,68,1
12131,71,66,1
12132,12104,82,1
12133,10816,67,1
12134,70,89,1
12135,92,76,1
12136,10024,78,1
12137,9315,69,2
12138,9610,40,1
12139,12106,85,1
12140,10254,68,3
12141,10408,78,2
12142,9853,79,2
12143,10699,76,1
12144,10248,13,1
12145,10593,80,1
12146,9808,82,1
12147,2077,76,1
12148,859,83,1
12149,688,13,1
12150,782,80,1
12151,6033,97,2
12152,2150,32,3
12153,5493,99,1
12154,2032,115,1
12155,2063,116,2
12156,119,103,1
12157,7562,32,3
12158,2978,108,1
12159,7518,110,1
12160,5516,97,2
12161,2102,98,2
12162,7405,100,2
12163,2138,121,1
12164,124,108,2
12165,870,100,2
12166,3814,115,1
12167,6662,84,1
12168,3829,107,4
12169,3603,104,1
12170,440,99,2
12171,2179,107,2
12172,1352,97,1
12173,964,13,1
12174,11385,115,1
12175,9051,32,2
12176,1786,32,1
12177,5438,32,3
12178,7641,110,1
12179,7947,114,1
12180,7324,101,1
12181,1700,97,1
12182,12161,111,1
12183,713,114,2
12184,2245,99,1
12185,6489,108,1
12186,12165,101,1
12187,11774,110,1
12188,485,108,1
12189,6347,101,2
12190,3215,111,1
12191,7691,32,1
12192,3138,77,1
12193,11997,32,5
12194,3138,101,1
12195,5126,111,1
12196,4970,46,1
12197,11724,107,2
12198,3711,119,1
12199,2851,108,1
12200,3654,110,2
12201,4700,99,1
12202,7675,114,1
12203,5416,101,1
12204,455,99,4
12205,2032,99,1
12206,12171,32,1
12207,6835,109,1
12208,4012,115,2
12209,8662,116,3
12210,905,13,3
12211,5154,111,1
12212,452,105,1
12213,6837,97,1
12214,7749,32,1
12215,4025,115,1
12216,8274,115,1
12217,118,110,1
12218,4581,103,1
12219,701,108,2
12220,4448,32,2
12221,11814,116,2
12222,5589,32,1
12223,5040,101,1
12224,2659,99,1
12225,7332,102,1
12226,453,99,1
12227,1135,100,1
12228,103,98,1
12229,12162,32,1
12230,4011,97,1
12231,1103,105,2
12232,352,13,2
12233,2176,99,1
12234,1701,114,2
12235,4231,108,1
12236,5376,104,1
12237,319,112,2
12238,3539,115,1
12239,8883,108,1
12240,420,54,1
12241,12007,115,1
12242,12155,103,1
12243,12157,115,1
12244,2662,108,1
12245,4020,32,2
12246,4629,102,1
12247,357,116,1
12248,7640,105,1
12249,1883,78,1
12250,5588,97,1
12251,6636,32,1
12252,6510,116,1
12253,12210,10,2
12254,8209,114,1
12255,7360,111,1
12256,12183,100,1
12257,1032,110,1
12258,485,112,1
12259,1996,32,2
12260,1670,101,1
12261,2835,105,2
12262,8067,112,1
12263,1202,107,1
12264,2448,103,1
12265,943,105,1
12266,6845,103,1
12267,3901,111,1
12268,2519,44,1
12269,4425,109,1
12270,12208,117,1
12271,1780,116,2
12272,12253,110,1
12273,11362,115,1
12274,8604,97,1
12275,8187,110,1
12276,11908,101,1
12277,1223,114,1
12278,3075,32,2
12279,4956,104,1
12280,5649,99,1
12281,3507,104,1
12282,4115,119,1
12283,4122,105,1
12284,5956,110,2
